name	url	our_price	ingredients	packaging_type	food_texture	lifestage	brand	food_form	special_diet	restricted_availability	moisture_warning	%_calories_carbohydrate	%_calories_min_protein	%_calories_min_fat	price_per_kcal	price_per_month
Hill's Science Diet Adult 7+ Tender Chicken Recipe Cat Food, 2.8-oz pouch, case of 24	https://www.chewy.com/hills-science-diet-adult-7-tender/dp/244620	35.32	Water, Chicken, Pork Liver, Wheat Flour, Wheat Gluten, Dextrose, Modified Rice Starch, Oat Fiber, Egg Whites, Chicken Liver Flavor, Soybean Oil, Potassium Chloride, Calcium Pantothenate, Dicalcium Phosphate, Choline Chloride, Fish Oil, Guar Gum, vitamins (Vitamin E Supplement, Thiamine Mononitrate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Ascorbic Acid (source of Vitamin C), Niacin Supplement, Pyridoxine Hydrochloride, Calcium Pantothenate, Vitamin B12 Supplement, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Folic Acid), L-Lysine, Calcium Carbonate, Taurine, Iodized Salt, minerals (Calcium Chloride, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Calcium Iodate), Salt, L-Carnitine, Caramel color, Beta-Carotene.	pouch	chunks in gravy	senior		wet food				28.51851851851852	33.7037037037037	37.77777777777778	0.019112554112554112	114.67532467532467
Whole Earth Farms Grain-Free Real Salmon Pate Recipe Canned Cat Food, 5-oz, case of 24	https://www.chewy.com/whole-earth-farms-grain-free-real/dp/115635	35.76	Salmon, Chicken Broth, Chicken, Chicken Liver, Natural Flavor, Dried Peas, Dried Egg Product, Organic Dehydrated Alfalfa Meal, Sodium Phosphate, Potassium Chloride, Salt, Guar Gum, Choline Chloride, Xanthan Gum, Taurine, Agar-Agar, Ground Flaxseed, Locust Bean Gum, Cinnamon, Flaxseed Oil,Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, d-Calcium Pantothenate, Vitamin B12 Supplement, Vitamin A Supplement, Riboflavin Supplement, Folic Acid, Biotin, Pyridoxine Hydrochloride, Menadione Sodium Bisulfite Complex (source of Vitamin K), Vitamin D3 Supplement), Minerals (Zinc Amino Acid Complex, Sodium Selenite, Manganese Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Cobalt Glucoheptonate, Potassium Iodide).	can	pate	adult		wet food	no corn no wheat no soy grain-free			23.969820081253644	36.56413232733603	39.466047591410316	0.01637362637362637	98.24175824175822
Weruva Classic Cat Stew's Clues Turkey, Chicken & Salmon in Gravy Stew Wet Canned Cat Food, 2.8-oz can, case of 12	https://www.chewy.com/weruva-classic-cat-stews-clues-turkey/dp/204881	16.99	Turkey Broth, Turkey, Chicken, Salmon, Natural Flavor, Tapioca Starch, Guar Gum, Potassium Chloride, Tricalcium Phosphate, Choline Chloride, Celery Powder, Taurine, Zinc Oxide, Vitamin E Supplement, Reduced Iron, Salt, Niacin Supplement (Vitamin B3), Sodium Selenite, Thiamine Mononitrate (Vitamin B1), Vitamin A Supplement, Manganese Sulfate, Vitamin B12 Supplement, Copper Amino Acid Complex, Pyridoxine Hydrochloride (Vitamin B6), Calcium Pantothenate, Riboflavin Supplement (Vitamin B2), Biotin, Vitamin D3 Supplement, Folic Acid, Potassium Iodide, Menadione Sodium Bisulfite Complex (Source Of Vitamin K).	can	stew	adult		wet food	grain-free gluten free no corn no wheat no soy natural			0.0	41.88034188034188	58.119658119658126	0.01573148148148148	94.38888888888889
Meat Mates Beef Dinner Grain-Free Freeze-Dried Cat Food, 14-oz bag	https://www.chewy.com/meat-mates-beef-dinner-grain-free/dp/186418	28.99	Beef, Beef Tripe, Beef Heart, Beef Kidney, Beef Spleen, Beef Liver, Fish Oil, Flaxseed Flakes, Dried Kelp, Dipotassium Phosphate, Salt, Magnesium Oxide, Vitamin E Supplement, Zinc Proteinate, Taurine, Copper Proteinate, Manganese Proteinate, Thiamine Mononitrate, Vitamine D3 Supplement, Folic Acid.			adult		freeze-dried	gluten free grain-free limited ingredient diet high-protein pea-free non-gmo raw			1.1332973556395036	30.97679438747976	67.88990825688074	0.09466122448979591	567.9673469387754
Dave's Pet Food Naturally Healthy Grain-Free Fisherman's Stew Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/daves-pet-food-naturally-healthy/dp/132858	28.99	Fish Broth, Whitefish, Chicken, Chicken Liver, Dried Egg White, Potato Starch, Tuna, Fish Oil (Preserved With Mixed Tocopherols), Dried Egg Product, Guar Gum, Natural Flavor, Salt, Sodium Phosphate, Potassium Chloride, Minerals (Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Choline Chloride, Rosemary Extract.	can	stew	adult		wet food	gluten free grain-free pea-free non-gmo			5.6099732858414955	39.893143365983974	54.49688334817453	0.008753019323671497	52.518115942028984
Feline Natural Chicken & Lamb Feast Grain-Free Canned Cat Food, 6-oz, case of 24	https://www.chewy.com/feline-natural-chicken-lamb-feast/dp/132450	86.16	Chicken, Lamb Heart, Lamb Kidney, Lamb Liver, Lamb Blood, Flaxseed Flakes, New Zealand Green Mussel, Dried Kelp, Taurine, Vitamin E Supplement, Magnesium Oxide, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Thiamine Mononitrate, Vitamin D3 Supplement, Folic Acid. Water added for processing	can	pate	adult		wet food	grain-free gluten free no corn no wheat no soy high-protein limited ingredient diet pea-free non-gmo			10.312315851502705	39.59929286977016	50.08839127872714		
CANIDAE Adore Grain-Free Sardine & Mackerel in Broth Canned Cat Food, 2.46-oz, case of 24	https://www.chewy.com/canidae-adore-grain-free-sardine/dp/184228	35.76	Water For Processing, Sardine, Mackerel, Fish Broth, Potato Starch, Sunflower Oil, Shrimp, Crab, Guar Gum, Tricalcium Phosphate, Sodium Acid Pyrophosphate, Taurine, Minerals (Zinc Oxide, Reduced Iron, Sodium Selenite, Manganese Sulfate, Copper Amino Acid Complex, Potassium Iodide), Potassium Chloride, Choline Chloride, Vitamins (Vitamin E Supplement, Niacin Supplement, Thiamine Mononitrate, Vitamin A Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Biotin Supplement, Folic Acid, Menadione Sodium Bisulfite Complex), Magnesium Sulfate.	can	bits in broth stew	adult		wet food	grain-free pea-free			18.91891891891892	50.45045045045045	30.630630630630627	0.03040816326530612	182.44897959183672
Feline Natural Chicken & Venison Feast Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/feline-natural-chicken-venison-feast/dp/132452	64.56	Chicken, Venison, Water Sufficient for Processing, Venison Kidney, Venison Liver, Venison Blood, Flaxseed Flakes, New Zealand Green Mussel, Dried Kelp, Taurine, Vitamin E Supplement, Magnesium Oxide, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Thiamine Mononitrate, Vitamin D3 Supplement, Folic Acid.	can	pate	adult		wet food	grain-free gluten free no corn no wheat no soy high-protein limited ingredient diet pea-free non-gmo			13.145539906103295	36.97183098591549	49.88262910798122		
Hill's Science Diet Adult Tender Tuna Recipe Cat Food, 2.8-oz pouch, case of 24	https://www.chewy.com/hills-science-diet-adult-tender-tuna/dp/244612	34.32	Water, Tuna, Chicken, Pork Liver, Dextrose, Wheat Flour, Modified Rice Starch, Oat Fiber, Wheat Gluten, Pork Plasma, Soybean Oil, Glycine, Calcium Carbonate, Natural Flavor, Fish Oil, Guar Gum, Potassium Chloride, Choline Chloride, Cysteine, vitamins (Vitamin E Supplement, Thiamine Mononitrate, Ascorbic Acid (source of Vitamin C), Niacin Supplement, Pyridoxine Hydrochloride, Calcium Pantothenate, Vitamin B12 Supplement, Riboflavin Supplement, Menadione Sodium Bisulfite Complex (source of Vitamin K), Biotin, Vitamin D3 Supplement, Folic Acid), minerals (Calcium Chloride, Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Calcium Iodate), Dicalcium Phosphate, Taurine, Iodized Salt, DL-Methionine, Caramel color, Beta-Carotene.	pouch	chunks in gravy	adult		wet food				29.615384615384617	37.69230769230769	32.69230769230769	0.019066666666666666	114.39999999999999
Wellness Cubed Tuna Entree Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/wellness-cubed-tuna-entree-grain-free/dp/37263	31.92	Chicken, Fish Broth, Water Sufficient For Processing, Tuna, Dried Egg Whites, Dried Ground Peas, Natural Flavor, Guar Gum, Dried Egg Product, Spinach, Sodium Phosphate, Salt, Ground Flaxseed, Calcium Carbonate, Potassium Chloride, Choline Chloride, Cranberries, Minerals (Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide), Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine.	can	chunks in gravy	adult	wellpet	wet food	grain-free no corn no wheat no soy			21.840529467381035	35.297825401827915	42.86164513079104	0.017972972972972973	107.83783783783784
Castor & Pollux Organix Grain-Free Organic Shredded Chicken & Chicken Liver Recipe in Gravy All Life Stages Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/castor-pollux-organix-grain-free/dp/50649	53.76	Organic Chicken, Water Sufficient for Processing, Organic Pea Protein, Organic Chicken Liver, Organic Dried Egg Product, Organic Coconut Flour, Organic Flaxseed, Calcium Carbonate, Sodium Phosphate, Salt, Organic Dried Alfalfa Meal, Choline Chloride, Potassium Chloride, Organic Guar Gum, Taurine, Minerals (Zinc Amino Acid Complex, Iron Amino Acid Complex, Copper Amino Acid Complex, Manganese Amino Acid Complex, Sodium Selenite, Calcium Iodate), Vitamins (Niacin, Vitamin E Supplement, Vitamin A Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, d-Calcium Pantothenate, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid), Sodium Alginate, Organic Cranberries, Organic Rosemary, Organic Sage, Xanthan Gum.	can	shredded	adult	organix	wet food	grain-free organic no corn no wheat no soy non-gmo natural			18.5022026431718	34.69162995594714	46.806167400881066	0.023578947368421053	141.47368421052633
Dave's Pet Food Naturally Healthy Grain-Free Gobbleicious Gourmet Dinner Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/daves-pet-food-naturally-healthy/dp/51689	34.99	Turkey, Chicken Liver, Chicken, Chicken Broth, Flaxseed, Natural Flavor, Carrots, Potassium Chloride, Choline Chloride, Carrageenan, Guar Gum, Sweet Potato, Salt, Taurine, Squash, Zucchini, Cranberries, Blueberries, Thiamine Mononitrate, Niacin Supplement, Vitamin E Supplement, Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Biotin, Vitamin B12 Supplement, Vitamin D2 Supplement, Menadione Sodium Bisulfate Complex, Folic Acid, Iron Proteinate (Source of Chelated Iron), Zinc Proteinate (Source of Chelated Zinc), Manganese Proteinate (Source of Chelated Manganese), Copper Proteinate (Source of Chelated Copper), Sodium Selenite, Calcium Iodate, Beta-Carotene.	can	pate	adult		wet food	grain-free gluten free pea-free			9.645358030268797	37.55364806866953	52.80099390106167	0.0072174092409240925	43.304455445544555
Blue Buffalo Carnivora Woodland Blend Grain-Free Adult Wet Cat Food, 5.5-oz, case of 24	https://www.chewy.com/blue-buffalo-carnivora-woodland-blend/dp/194370	59.76	"Chicken Liver, Duck, Mackerel,
Essential Nutrients And Other Ingredients:  Natural Flavor, Pumpkin, Carrots, Carrageenan, Cassia Gum, Potassium Chloride, Taurine, Guar Gum, Minerals [Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Potassium Iodide], Choline Chloride, Vitamins [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Niacin Supplement (Vitamin B3), Calcium Pantothenate (Vitamin B5), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement (Vitamin B2), Vitamin A Supplement, Biotin (Vitamin B7), Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9)], Salt."	can	pate	adult	blue carnivora	wet food	high-protein grain-free no corn no wheat no soy			1.2567324955116872	37.70197486535009	61.041292639138234	0.011017699115044247	66.10619469026548
Whole Earth Farms Grain-Free Morsels in Gravy Chicken Recipe Canned Cat Food, 5-oz, case of 24	https://www.chewy.com/whole-earth-farms-grain-free-morsels/dp/115644	35.76	Chicken, Chicken Broth, Chicken Liver, Dried Egg Product, Natural Flavor, Sodium Alginate, Dried Peas, Potato Protein, Dried Potatoes, Calcium Lactate, Salt, Sodium Phosphate, Calcium Carbonate, Organic Dried Alfalfa Meal, Potassium Chloride, Vitamins (Vitamin E Supplement, Vitamin B12 Supplement, D-Calcium Pantothenate, Vitamin A Supplement, Niacin, Vitamin D3 Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride, Folic Acid, Biotin, Thiamine Mononitrate), Flaxseed Oil, Taurine, Choline Chloride, Minerals (Zinc Amino Acid Complex, Iron Amino Acid Complex, Manganese Amino Acid Complex, Copper Amino Acid Complex, Potassium Iodide, Cobalt Glucoheptonate, Sodium Selenite), Guar Gum, Caramel Color, Yucca Schidigera Extract, Rosemary, Sage, Thyme.	can	chunks in gravy	adult		wet food	no corn no wheat no soy grain-free			19.730392156862724	38.602941176470594	41.66666666666667	0.022238805970149253	133.43283582089552
Evanger's Grain-Free Beef Canned Dog & Cat Food, 6-oz, case of 24	https://www.chewy.com/evangers-grain-free-beef-canned-dog/dp/37761	39.09	Beef, Water Sufficient for Processing, Liver, Guar Gum.	can	pate	adult		wet food	no corn no wheat no soy grain-free gluten free limited ingredient diet pea-free			19.896640826873384	36.17571059431525	43.927648578811365	0.005735035211267606	34.41021126760564
Merrick Purrfect Bistro Bon Appetits Grain-Free Chicken Recipe Chunks in Gravy Adult Cat Food Pouches, 3-oz, case of 24	https://www.chewy.com/merrick-purrfect-bistro-bon-appetits/dp/203343	30.0	Deboned Chicken, Chicken Broth, Turkey Broth, Dried Egg Whites, Deboned Turkey, Potato Starch, Natural Flavor, Guar Gum, Dried Egg Product, Sodium Phosphate, Salt, Sodium Carbonate, Inulin, Rosemary, Sage, Thyme.	pouch	chunks in gravy	adult		wet food	grain-free no corn no wheat no soy pea-free			21.875	38.28125	39.84375	0.018656716417910446	111.94029850746267
Weruva Slide N' Serve Let's Make a Meal Lamb & Mackerel Dinner Pate Grain-Free Cat Food Pouches, 2.8-oz pouch, case of 12	https://www.chewy.com/weruva-slide-n-serve-lets-make-meal/dp/176347	17.99	Lamb Broth, Lamb, Mackerel, Lamb Liver, Lamb Lung, Natural Flavor, Xanthan Gum, Locust Bean Gum, Potato Starch, Sunflower Oil, Choline Chloride, Taurine, Zinc Sulfate, Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Niacin Supplement (Vitamin B3), Calcium Pantothenate, Vitamin A Supplement, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Vitamin D3 Supplement, Folic Acid, Vitamin B12 Supplement, Potassium Iodide, Menadione Sodium Bisulfite Complex (Source of Vitamin K).	pouch	pate	adult		wet food	grain-free gluten free pea-free natural no corn no wheat no soy sensitive digestion			2.6022304832713754	46.84014869888476	50.55762081784386	0.018976793248945144	113.86075949367087
Hill's Science Diet Adult Chicken & Spinach Casserole Recipe Cat Food, 2.8-oz pouch, case of 24	https://www.chewy.com/hills-science-diet-adult-chicken/dp/244616	34.32	Water, Chicken, Pork Liver, Brown Rice, Potato Starch, Pork Plasma, Spinach, Modified Rice Starch, Egg Whites, Dextrose, Oat Fiber, Pea Fiber, Pea Flour, Carrots, Chicken Liver Flavor, Chicken Broth, Calcium Carbonate, Potassium Chloride, Choline Chloride, Taurine, Guar Gum, vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Thiamine Hydrochloride, Niacin Supplement, Vitamin A Supplement, Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Folic Acid, Menadione Sodium Bisulfite Complex (source of Vitamin K), Biotin, Vitamin B12 Supplement, Vitamin D3 Supplement), Sodium Pyrophosphate, Disodium Phosphate, Sodium Hexametaphosphate, minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Manganese Sulfate, Potassium Iodide), Caramel color.	pouch	chunks in gravy	adult		wet food				28.51851851851852	33.7037037037037	37.77777777777778	0.019324324324324325	115.94594594594595
Royal Canin Feline Care Appetite Control Spayed/Neutered Dry Cat Food, 13-lb bag	https://www.chewy.com/royal-canin-feline-care-appetite/dp/289480	63.99	Chicken Meal, Pea Fiber, Corn, Wheat, Corn Gluten Meal, Wheat Gluten, Natural Flavors, Chicken Fat, Brewers Rice, Dried Plain Beet Pulp, Vegetable Oil, Sodium Silico Aluminate, Sodium Pyrophosphate, Calcium Sulfate, Fish Oil, Potassium Chloride, Powdered Psyllium Seed Husk, Salt, Choline Chloride, Fructooligosaccharides, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Niacin Supplement, Biotin, Riboflavin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Vitamin A Acetate, Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement], Monosodium Phosphate, Taurine, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Manganese Proteinate, Manganous Oxide, Copper Sulfate, Sodium Selenite, Calcium Iodate, Copper Proteinate], Dl-Methionine, L-Carnitine, Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.			adult	royal canin size health nutrition	dry food	weight control			35.09430993450426	31.469425486300967	33.43626457919478	0.003266231857218917	19.5973911433135
American Journey Indoor Recipe with Chicken Grain-Free Dry Cat Food, 12-lb bag	https://www.chewy.com/american-journey-indoor-recipe/dp/270209	37.29	Deboned Chicken, Chicken Meal, Turkey Meal, Peas, Pea Protein, Tapioca Starch, Dried Egg Product, Powdered Cellulose, Natural Flavor, Chicken Fat (Preserved with Mixed Tocopherols), Flaxseed, Vitamins (Vitamin E Supplement, Niacin Supplement, Vitamin A Supplement, Thiamine Mononitrate, Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Pea Fiber, Potassium Chloride, DL-Methionine , Inulin, Choline Chloride, Taurine, Salt, Minerals (Ferrous Sulfate, Zinc Proteinate, Zinc Sulfate, Iron Proteinate, Copper Sulfate, Sodium Selenite, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Calcium Iodate), Spinach, Apples, Blueberries, Carrots, Cranberries, Pumpkin, Mixed Tocopherols (Preservative), L-Carnitine, Rosemary Extract, Yeast Culture, Dried Enterococcus faecium Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Aspergillus oryzae Fermentation Extract, Dried Trichoderma longibrachiatum Fermentation Extract, Dried Bacillus subtilis Fermentation Extract.			adult	chewy exclusives	dry food	grain-free no corn no wheat no soy indoor high-protein			27.56665674936951	36.981323041588695	35.45202020904179	0.0019650236593059937	11.790141955835962
